"bu_code","identificatie","oppervlakteverblijfsobject","gebruiksdoelverblijfsobject"
"BU05051006","0505010000072794","84","woonfunctie"
"BU05051006","0505010000072795","89","woonfunctie"
"BU05051006","0505010000072796","85","woonfunctie"
"BU05051006","0505010000072797","80","woonfunctie"
"BU05051006","0505010000072798","80","woonfunctie"
"BU05051006","0505010000072799","80","woonfunctie"
"BU05051006","0505010000072800","81","woonfunctie"
"BU05051006","0505010000072801","16","overige gebruiksfunctie"
"BU05051006","0505010000072802","16","overige gebruiksfunctie"
"BU05051006","0505010000072803","16","overige gebruiksfunctie"
"BU05051006","0505010000072804","16","overige gebruiksfunctie"
"BU05051006","0505010000072805","16","overige gebruiksfunctie"
"BU05051006","0505010000072806","16","overige gebruiksfunctie"
"BU05051006","0505010000072807","92","overige gebruiksfunctie"
"BU05051006","0505010000072809","175","woonfunctie"
"BU05051006","0505010000072810","166","woonfunctie"
"BU05051006","0505010000072811","166","woonfunctie"
"BU05051006","0505010000072812","152","woonfunctie"
"BU05051006","0505010000072813","175","woonfunctie"
"BU05051006","0505010000072814","175","woonfunctie"
"BU05051006","0505010000072815","166","woonfunctie"
"BU05051006","0505010000072816","175","woonfunctie"
"BU05051006","0505010000072817","166","woonfunctie"
"BU05051006","0505010000072818","175","woonfunctie"
"BU05051006","0505010000072819","187","woonfunctie"
"BU05051006","0505010000072820","196","woonfunctie"
"BU05051006","0505010000072821","175","woonfunctie"
"BU05051006","0505010000072822","175","woonfunctie"
"BU05051006","0505010000072823","175","woonfunctie"
"BU05051006","0505010000072824","175","woonfunctie"
"BU05051006","0505010000072825","90","woonfunctie"
"BU05051006","0505010000072826","90","woonfunctie"
"BU05051006","0505010000072827","90","woonfunctie"
"BU05051006","0505010000072828","90","woonfunctie"
"BU05051006","0505010000072829","90","woonfunctie"
"BU05051006","0505010000072830","90","woonfunctie"
"BU05051006","0505010000072831","153","woonfunctie"
"BU05051006","0505010000072832","110","woonfunctie"
"BU05051006","0505010000072833","120","woonfunctie"
"BU05051006","0505010000072834","120","woonfunctie"
"BU05051006","0505010000072835","120","woonfunctie"
"BU05051006","0505010000072836","110","woonfunctie"
"BU05051006","0505010000072837","120","woonfunctie"
"BU05051006","0505010000072838","153","woonfunctie"
"BU05051006","0505010000072839","136","woonfunctie"
"BU05051006","0505010000072840","136","woonfunctie"
"BU05051006","0505010000072841","124","woonfunctie"
"BU05051006","0505010000072842","110","woonfunctie"
"BU05051006","0505010000072843","120","woonfunctie"
"BU05051006","0505010000072844","110","woonfunctie"
"BU05051006","0505010000072845","178","woonfunctie"
"BU05051006","0505010000072846","131","woonfunctie"
"BU05051006","0505010000072847","131","woonfunctie"
"BU05051006","0505010000072848","140","woonfunctie"
"BU05051006","0505010000072849","140","woonfunctie"
"BU05051006","0505010000072850","143","woonfunctie"
"BU05051006","0505010000072851","131","woonfunctie"
"BU05051006","0505010000072852","158","woonfunctie"
"BU05051006","0505010000072853","153","woonfunctie"
"BU05051006","0505010000072854","138","woonfunctie"
"BU05051006","0505010000072855","110","woonfunctie"
"BU05051006","0505010000072856","144","woonfunctie"
"BU05051006","0505010000072857","144","woonfunctie"
"BU05051006","0505010000072858","110","woonfunctie"
"BU05051006","0505010000072859","130","woonfunctie"
"BU05051006","0505010000072860","168","woonfunctie"
"BU05051006","0505010000072861","131","woonfunctie"
"BU05051006","0505010000072862","153","woonfunctie"
"BU05051006","0505010000072863","131","woonfunctie"
"BU05051006","0505010000072864","140","woonfunctie"
"BU05051006","0505010000072865","131","woonfunctie"
"BU05051006","0505010000072866","131","woonfunctie"
"BU05051006","0505010000072867","151","woonfunctie"
"BU05051006","0505010000072868","153","woonfunctie"
"BU05051006","0505010000072869","135","woonfunctie"
"BU05051006","0505010000072870","135","woonfunctie"
"BU05051006","0505010000072871","119","woonfunctie"
"BU05051006","0505010000072872","110","woonfunctie"
"BU05051006","0505010000072873","110","woonfunctie"
"BU05051006","0505010000072874","134","woonfunctie"
"BU05051006","0505010000072875","161","woonfunctie"
"BU05051006","0505010000072876","131","woonfunctie"
"BU05051006","0505010000072877","131","woonfunctie"
"BU05051006","0505010000072878","131","woonfunctie"
"BU05051006","0505010000072879","131","woonfunctie"
"BU05051006","0505010000072880","131","woonfunctie"
"BU05051006","0505010000072881","131","woonfunctie"
"BU05051006","0505010000072882","154","woonfunctie"
"BU05051006","0505010000072883","153","woonfunctie"
"BU05051006","0505010000072884","126","woonfunctie"
"BU05051006","0505010000072885","110","woonfunctie"
"BU05051006","0505010000072886","110","woonfunctie"
"BU05051006","0505010000072887","140","woonfunctie"
"BU05051006","0505010000072888","145","woonfunctie"
"BU05051006","0505010000072889","158","woonfunctie"
"BU05051006","0505010000072890","161","woonfunctie"
"BU05051006","0505010000072891","131","woonfunctie"
"BU05051006","0505010000072892","141","woonfunctie"
"BU05051006","0505010000072893","131","woonfunctie"
"BU05051006","0505010000072894","131","woonfunctie"
"BU05051006","0505010000072895","131","woonfunctie"
"BU05051006","0505010000072896","140","woonfunctie"
"BU05051006","0505010000072897","152","woonfunctie"
"BU05051006","0505010000072898","157","woonfunctie"
"BU05051006","0505010000072899","130","woonfunctie"
"BU05051006","0505010000072900","130","woonfunctie"
"BU05051006","0505010000072901","130","woonfunctie"
"BU05051006","0505010000072902","110","woonfunctie"
"BU05051006","0505010000072903","110","woonfunctie"
"BU05051006","0505010000072904","110","woonfunctie"
"BU05051006","0505010000072905","165","woonfunctie"
"BU05051006","0505010000072906","131","woonfunctie"
"BU05051006","0505010000072907","131","woonfunctie"
"BU05051006","0505010000072908","131","woonfunctie"
"BU05051006","0505010000072909","131","woonfunctie"
"BU05051006","0505010000072910","131","woonfunctie"
"BU05051006","0505010000072911","131","woonfunctie"
"BU05051006","0505010000072912","152","woonfunctie"
"BU05051006","0505010000072913","157","woonfunctie"
"BU05051006","0505010000072914","148","woonfunctie"
"BU05051006","0505010000072915","120","woonfunctie"
"BU05051006","0505010000072916","120","woonfunctie"
"BU05051006","0505010000072917","110","woonfunctie"
"BU05051006","0505010000072918","120","woonfunctie"
"BU05051006","0505010000072919","120","woonfunctie"
"BU05051006","0505010000072920","178","woonfunctie"
"BU05051006","0505010000072921","150","woonfunctie"
"BU05051006","0505010000072922","131","woonfunctie"
"BU05051006","0505010000072923","148","woonfunctie"
"BU05051006","0505010000072924","131","woonfunctie"
"BU05051006","0505010000072925","131","woonfunctie"
"BU05051006","0505010000072926","148","woonfunctie"
"BU05051006","0505010000072927","203","woonfunctie"
"BU05051006","0505010000072928","153","woonfunctie"
"BU05051006","0505010000072929","110","woonfunctie"
"BU05051006","0505010000072930","126","woonfunctie"
"BU05051006","0505010000072931","126","woonfunctie"
"BU05051006","0505010000072932","138","woonfunctie"
"BU05051006","0505010000072933","128","woonfunctie"
"BU05051006","0505010000072934","128","woonfunctie"
"BU05051006","0505010000072935","162","woonfunctie"
"BU05051006","0505010000072936","131","woonfunctie"
"BU05051006","0505010000072937","131","woonfunctie"
"BU05051006","0505010000072938","141","woonfunctie"
"BU05051006","0505010000072939","131","woonfunctie"
"BU05051006","0505010000072940","131","woonfunctie"
"BU05051006","0505010000072941","131","woonfunctie"
"BU05051006","0505010000072942","152","woonfunctie"
"BU05051006","0505010000072943","133","woonfunctie"
"BU05051006","0505010000072944","140","woonfunctie"
"BU05051006","0505010000072945","138","woonfunctie"
"BU05051006","0505010000072946","146","woonfunctie"
"BU05051006","0505010000072947","130","woonfunctie"
"BU05051006","0505010000072948","138","woonfunctie"
"BU05051006","0505010000072950","133","woonfunctie"
"BU05051006","0505010000072951","140","woonfunctie"
"BU05051006","0505010000072952","138","woonfunctie"
"BU05051006","0505010000072953","146","woonfunctie"
"BU05051006","0505010000072954","130","woonfunctie"
"BU05051006","0505010000072955","138","woonfunctie"
"BU05051006","0505010000072956","133","woonfunctie"
"BU05051006","0505010000072957","140","woonfunctie"
"BU05051006","0505010000072958","138","woonfunctie"
"BU05051006","0505010000072959","146","woonfunctie"
"BU05051006","0505010000072960","130","woonfunctie"
"BU05051006","0505010000072961","138","woonfunctie"
"BU05050106","0505010000072972","117","woonfunctie"
"BU05051104","0505010000073072","507","industriefunctie"
"BU05050108","0505010000073112","106","woonfunctie"
"BU05051003","0505010000073172","863","industriefunctie"
"BU05051102","0505010000073192","162","woonfunctie"
"BU05051102","0505010000073193","137","woonfunctie"
"BU05051102","0505010000073194","137","woonfunctie"
"BU05051102","0505010000073195","137","woonfunctie"
"BU05051102","0505010000073196","137","woonfunctie"
"BU05051102","0505010000073197","137","woonfunctie"
"BU05051102","0505010000073198","137","woonfunctie"
"BU05051102","0505010000073199","137","woonfunctie"
"BU05051102","0505010000073200","137","woonfunctie"
"BU05051102","0505010000073201","137","woonfunctie"
"BU05051102","0505010000073202","137","woonfunctie"
"BU05051102","0505010000073203","137","woonfunctie"
"BU05051102","0505010000073204","137","woonfunctie"
"BU05051102","0505010000073205","137","woonfunctie"
"BU05051102","0505010000073206","113","woonfunctie"
"BU05051102","0505010000073207","113","woonfunctie"
"BU05051102","0505010000073208","113","woonfunctie"
"BU05051102","0505010000073209","113","woonfunctie"
"BU05051102","0505010000073210","149","woonfunctie"
"BU05051102","0505010000073211","149","woonfunctie"
"BU05051102","0505010000073212","149","woonfunctie"
"BU05051102","0505010000073213","161","woonfunctie"
"BU05051102","0505010000073214","113","woonfunctie"
"BU05051102","0505010000073215","113","woonfunctie"
"BU05051102","0505010000073216","159","woonfunctie"
"BU05051102","0505010000073217","165","woonfunctie"
"BU05051102","0505010000073218","149","woonfunctie"
"BU05051102","0505010000073219","149","woonfunctie"
"BU05051102","0505010000073220","149","woonfunctie"
"BU05051102","0505010000073221","149","woonfunctie"
"BU05051102","0505010000073222","165","woonfunctie"
"BU05051102","0505010000073223","149","woonfunctie"
"BU05051102","0505010000073224","149","woonfunctie"
"BU05051102","0505010000073225","113","woonfunctie"
"BU05051102","0505010000073226","113","woonfunctie"
"BU05051102","0505010000073227","113","woonfunctie"
"BU05051102","0505010000073228","149","woonfunctie"
"BU05051102","0505010000073229","165","woonfunctie"
"BU05051102","0505010000073230","149","woonfunctie"
"BU05051102","0505010000073231","149","woonfunctie"
"BU05051102","0505010000073232","113","woonfunctie"
"BU05051102","0505010000073233","113","woonfunctie"
"BU05051102","0505010000073234","139","woonfunctie"
"BU05051102","0505010000073235","125","woonfunctie"
"BU05051102","0505010000073236","125","woonfunctie"
"BU05051102","0505010000073237","125","woonfunctie"
"BU05051102","0505010000073238","125","woonfunctie"
"BU05051102","0505010000073239","125","woonfunctie"
"BU05051102","0505010000073240","125","woonfunctie"
"BU05051102","0505010000073241","125","woonfunctie"
"BU05051102","0505010000073242","140","woonfunctie"
"BU05051102","0505010000073243","140","woonfunctie"
"BU05051102","0505010000073244","153","woonfunctie"
"BU05051102","0505010000073245","153","woonfunctie"
"BU05051102","0505010000073246","125","woonfunctie"
"BU05051102","0505010000073247","140","woonfunctie"
"BU05051102","0505010000073248","125","woonfunctie"
"BU05051102","0505010000073252","175","woonfunctie"
"BU05051102","0505010000073253","149","woonfunctie"
"BU05051102","0505010000073254","149","woonfunctie"
"BU05051102","0505010000073255","113","woonfunctie"
"BU05051102","0505010000073256","113","woonfunctie"
"BU05051102","0505010000073257","141","woonfunctie"
"BU05051102","0505010000073258","94","woonfunctie"
"BU05051102","0505010000073259","94","woonfunctie"
"BU05051102","0505010000073260","94","woonfunctie"
"BU05051102","0505010000073261","82","woonfunctie"
"BU05051102","0505010000073262","82","woonfunctie"
"BU05051102","0505010000073263","82","woonfunctie"
"BU05051102","0505010000073264","82","woonfunctie"
"BU05051102","0505010000073265","82","woonfunctie"
"BU05051102","0505010000073266","82","woonfunctie"
"BU05051102","0505010000073267","82","woonfunctie"
"BU05051102","0505010000073268","82","woonfunctie"
"BU05051102","0505010000073269","142","woonfunctie"
"BU05051102","0505010000073270","151","woonfunctie"
"BU05051102","0505010000073271","142","woonfunctie"
"BU05051102","0505010000073272","82","woonfunctie"
"BU05051102","0505010000073273","82","woonfunctie"
"BU05051102","0505010000073274","82","woonfunctie"
"BU05051102","0505010000073275","121","woonfunctie"
"BU05051102","0505010000073276","82","woonfunctie"
"BU05051102","0505010000073277","82","woonfunctie"
"BU05051102","0505010000073278","82","woonfunctie"
"BU05051102","0505010000073279","82","woonfunctie"
"BU05051102","0505010000073280","82","woonfunctie"
"BU05051102","0505010000073281","82","woonfunctie"
"BU05051102","0505010000073282","82","woonfunctie"
"BU05051102","0505010000073283","82","woonfunctie"
"BU05051102","0505010000073284","82","woonfunctie"
"BU05051102","0505010000073285","82","woonfunctie"
"BU05051102","0505010000073286","82","woonfunctie"
"BU05051102","0505010000073287","82","woonfunctie"
"BU05051102","0505010000073288","142","woonfunctie"
"BU05051102","0505010000073289","151","woonfunctie"
"BU05051102","0505010000073290","142","woonfunctie"
"BU05051102","0505010000073291","82","woonfunctie"
"BU05051102","0505010000073292","82","woonfunctie"
"BU05051102","0505010000073293","82","woonfunctie"
"BU05051102","0505010000073294","82","woonfunctie"
"BU05051102","0505010000073295","82","woonfunctie"
"BU05051102","0505010000073296","82","woonfunctie"
"BU05051102","0505010000073297","82","woonfunctie"
"BU05051102","0505010000073298","82","woonfunctie"
"BU05051102","0505010000073299","121","woonfunctie"
"BU05051102","0505010000073300","82","woonfunctie"
"BU05051102","0505010000073301","82","woonfunctie"
"BU05051102","0505010000073302","82","woonfunctie"
"BU05051102","0505010000073303","82","woonfunctie"
"BU05051102","0505010000073304","82","woonfunctie"
"BU05051102","0505010000073305","121","woonfunctie"
"BU05051102","0505010000073306","121","woonfunctie"
"BU05051102","0505010000073307","142","woonfunctie"
"BU05051102","0505010000073308","142","woonfunctie"
"BU05051102","0505010000073309","142","woonfunctie"
"BU05051102","0505010000073310","131","woonfunctie"
"BU05051102","0505010000073311","82","woonfunctie"
"BU05051102","0505010000073312","82","woonfunctie"
