ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11
154433;T001038;50 - 55 jaar;GM0495;2020JJ00;;;;;;;;;;
154454;T001038;50 - 55 jaar;GM0377;2020JJ00;1919;15;192;1556;91;190;280;995;147;9
154475;T001038;50 - 55 jaar;GM0055;2020JJ00;;;;;;;;;;
154496;T001038;50 - 55 jaar;GM0497;2020JJ00;;;;;;;;;;
154517;T001038;50 - 55 jaar;GM1901;2020JJ00;2581;29;278;2088;132;334;214;1408;168;18
154538;T001038;50 - 55 jaar;GM0755;2020JJ00;879;10;83;721;39;85;73;524;54;11
154559;T001038;50 - 55 jaar;GM0009;2020JJ00;;;;;;;;;;
154580;T001038;50 - 55 jaar;GM0064;2020JJ00;;;;;;;;;;
154601;T001038;50 - 55 jaar;GM0211;2020JJ00;;;;;;;;;;
154622;T001038;50 - 55 jaar;GM1681;2020JJ00;2207;25;233;1799;191;453;209;946;117;33
154643;T001038;50 - 55 jaar;GM0897;2020JJ00;;;;;;;;;;
154664;T001038;50 - 55 jaar;GM0147;2020JJ00;1663;21;193;1319;83;211;105;920;124;6
154685;T001038;50 - 55 jaar;GM0654;2020JJ00;1697;20;202;1385;114;317;113;841;82;8
154706;T001038;50 - 55 jaar;GM0499;2020JJ00;;;;;;;;;;
154727;T001038;50 - 55 jaar;GM0756;2020JJ00;2316;34;236;1868;131;336;200;1201;155;23
154748;T001038;50 - 55 jaar;GM0757;2020JJ00;2177;20;311;1657;124;337;172;1024;172;17
154769;T001038;50 - 55 jaar;GM0758;2020JJ00;12876;136;2205;9211;808;1687;1176;5540;1218;106
154790;T001038;50 - 55 jaar;GM0194;2020JJ00;;;;;;;;;;
154811;T001038;50 - 55 jaar;GM0311;2020JJ00;;;;;;;;;;
154832;T001038;50 - 55 jaar;GM0501;2020JJ00;1438;18;215;1081;115;255;114;597;108;16
154853;T001038;50 - 55 jaar;GM0898;2020JJ00;;;;;;;;;;
154874;T001038;50 - 55 jaar;GM1876;2020JJ00;3051;50;261;2547;197;469;342;1539;166;27
154895;T001038;50 - 55 jaar;GM0213;2020JJ00;1708;24;168;1402;114;309;128;851;99;15
154916;T001038;50 - 55 jaar;GM0899;2020JJ00;2253;32;397;1626;160;448;119;899;179;19
154937;T001038;50 - 55 jaar;GM0312;2020JJ00;1135;14;133;914;71;141;142;560;66;8
154958;T001038;50 - 55 jaar;GM0313;2020JJ00;1461;17;139;1226;42;221;52;911;62;17
154979;T001038;50 - 55 jaar;GM0214;2020JJ00;2349;29;223;1953;179;445;201;1128;124;20
155000;T001038;50 - 55 jaar;GM0381;2020JJ00;;;;;;;;;;
155021;T001038;50 - 55 jaar;GM0502;2020JJ00;4684;51;859;3186;288;642;390;1866;528;60
155042;T001038;50 - 55 jaar;GM0383;2020JJ00;2818;23;330;2232;156;286;314;1476;223;10
155063;T001038;50 - 55 jaar;GM0109;2020JJ00;2799;30;367;2186;219;467;258;1242;196;20
155084;T001038;50 - 55 jaar;GM1706;2020JJ00;1633;26;170;1321;116;242;121;842;103;13
155105;T001038;50 - 55 jaar;GM0611;2020JJ00;;;;;;;;;;
155126;T001038;50 - 55 jaar;GM1684;2020JJ00;2046;24;286;1575;160;294;163;958;148;13
155147;T001038;50 - 55 jaar;GM0216;2020JJ00;2305;26;296;1730;131;293;184;1122;236;17
155168;T001038;50 - 55 jaar;GM0148;2020JJ00;2200;43;217;1825;87;287;171;1280;102;13
155189;T001038;50 - 55 jaar;GM0065;2020JJ00;;;;;;;;;;
155210;T001038;50 - 55 jaar;GM1891;2020JJ00;1370;28;136;1133;65;230;93;745;68;5
155231;T001038;50 - 55 jaar;GM0503;2020JJ00;5878;63;1345;3849;413;810;461;2165;552;69
155252;T001038;50 - 55 jaar;GM0010;2020JJ00;1912;30;329;1410;131;393;129;757;124;19
155273;T001038;50 - 55 jaar;GM0149;2020JJ00;;;;;;;;;;
155294;T001038;50 - 55 jaar;GM0762;2020JJ00;2445;32;264;1945;143;338;177;1287;181;23
155315;T001038;50 - 55 jaar;GM0150;2020JJ00;7524;65;1356;5477;542;1050;677;3208;577;49
155336;T001038;50 - 55 jaar;GM0218;2020JJ00;;;;;;;;;;
155357;T001038;50 - 55 jaar;GM0384;2020JJ00;1788;20;316;1225;122;210;213;680;205;22
155378;T001038;50 - 55 jaar;GM0151;2020JJ00;;;;;;;;;;
155399;T001038;50 - 55 jaar;GM1774;2020JJ00;2083;29;165;1771;101;171;97;1402;107;11
155420;T001038;50 - 55 jaar;GM0219;2020JJ00;;;;;;;;;;
155441;T001038;50 - 55 jaar;GM0504;2020JJ00;;;;;;;;;;
155462;T001038;50 - 55 jaar;GM0220;2020JJ00;;;;;;;;;;
155483;T001038;50 - 55 jaar;GM0221;2020JJ00;975;9;142;731;65;151;76;439;78;15
155504;T001038;50 - 55 jaar;GM0222;2020JJ00;4477;49;657;3406;321;649;396;2040;329;36
155525;T001038;50 - 55 jaar;GM0766;2020JJ00;2043;34;216;1658;133;291;143;1091;121;14
155546;T001038;50 - 55 jaar;GM0058;2020JJ00;;;;;;;;;;
155567;T001038;50 - 55 jaar;GM0315;2020JJ00;;;;;;;;;;
155588;T001038;50 - 55 jaar;GM0505;2020JJ00;8873;101;1600;6298;559;1288;597;3854;769;105
155609;T001038;50 - 55 jaar;GM0498;2020JJ00;1434;11;164;1165;82;200;124;759;83;11
155630;T001038;50 - 55 jaar;GM0316;2020JJ00;;;;;;;;;;
155651;T001038;50 - 55 jaar;GM1719;2020JJ00;2177;32;197;1799;145;338;169;1147;131;18
155672;T001038;50 - 55 jaar;GM0303;2020JJ00;3265;23;379;2614;196;601;188;1629;220;29
155693;T001038;50 - 55 jaar;GM0225;2020JJ00;1567;19;197;1233;92;224;150;767;111;7
155714;T001038;50 - 55 jaar;GM0226;2020JJ00;2380;15;230;1968;123;388;189;1268;158;9
155735;T001038;50 - 55 jaar;GM0902;2020JJ00;;;;;;;;;;
155756;T001038;50 - 55 jaar;GM0227;2020JJ00;;;;;;;;;;
155777;T001038;50 - 55 jaar;GM1711;2020JJ00;2581;51;343;2008;219;457;170;1162;164;15
155798;T001038;50 - 55 jaar;GM0385;2020JJ00;2751;19;277;2271;124;300;198;1649;171;13
155819;T001038;50 - 55 jaar;GM0228;2020JJ00;8014;86;1030;6325;426;1212;440;4247;470;103
155840;T001038;50 - 55 jaar;GM0317;2020JJ00;794;2;100;617;37;106;85;389;70;5
155861;T001038;50 - 55 jaar;GM1651;2020JJ00;;;;;;;;;;
155882;T001038;50 - 55 jaar;GM0770;2020JJ00;1419;22;151;1157;94;204;89;770;81;8
155903;T001038;50 - 55 jaar;GM0357;2020JJ00;;;;;;;;;;
155924;T001038;50 - 55 jaar;GM0229;2020JJ00;;;;;;;;;;
155945;T001038;50 - 55 jaar;GM0905;2020JJ00;;;;;;;;;;
155966;T001038;50 - 55 jaar;GM1903;2020JJ00;1975;43;194;1603;129;323;131;1020;118;17
155987;T001038;50 - 55 jaar;GM0772;2020JJ00;14889;171;3321;9799;1101;1889;1197;5612;1433;165
156008;T001038;50 - 55 jaar;GM0230;2020JJ00;1703;26;177;1391;79;280;58;974;88;21
156029;T001038;50 - 55 jaar;GM0231;2020JJ00;;;;;;;;;;
156050;T001038;50 - 55 jaar;GM0114;2020JJ00;8242;117;1249;6188;556;1385;646;3601;615;73
156071;T001038;50 - 55 jaar;GM0388;2020JJ00;1338;15;239;957;68;217;120;552;115;12
156092;T001038;50 - 55 jaar;GM0153;2020JJ00;10872;112;2141;7636;822;1572;807;4435;884;99
156113;T001038;50 - 55 jaar;GM0232;2020JJ00;2454;50;257;1969;145;408;169;1247;146;32
156134;T001038;50 - 55 jaar;GM0233;2020JJ00;1963;41;274;1513;104;303;89;1017;119;16
156155;T001038;50 - 55 jaar;GM0777;2020JJ00;3246;26;401;2520;207;505;252;1556;273;26
156176;T001038;50 - 55 jaar;GM1722;2020JJ00;;;;;;;;;;
156197;T001038;50 - 55 jaar;GM0070;2020JJ00;;;;;;;;;;
156218;T001038;50 - 55 jaar;GM1921;2020JJ00;;;;;;;;;;
156239;T001038;50 - 55 jaar;GM1940;2020JJ00;3980;42;508;3153;234;633;355;1931;246;31
156260;T001038;50 - 55 jaar;GM0653;2020JJ00;;;;;;;;;;
156281;T001038;50 - 55 jaar;GM0779;2020JJ00;1733;20;199;1376;113;305;141;817;127;11
156302;T001038;50 - 55 jaar;GM0236;2020JJ00;;;;;;;;;;
156323;T001038;50 - 55 jaar;GM0781;2020JJ00;;;;;;;;;;
156344;T001038;50 - 55 jaar;GM1771;2020JJ00;3050;42;391;2333;209;435;244;1445;251;33
156365;T001038;50 - 55 jaar;GM0906;2020JJ00;;;;;;;;;;
156386;T001038;50 - 55 jaar;GM1652;2020JJ00;2294;37;260;1821;136;317;186;1182;156;20
156407;T001038;50 - 55 jaar;GM0237;2020JJ00;;;;;;;;;;
156428;T001038;50 - 55 jaar;GM0238;2020JJ00;;;;;;;;;;
156449;T001038;50 - 55 jaar;GM0154;2020JJ00;;;;;;;;;;
156470;T001038;50 - 55 jaar;GM0907;2020JJ00;1285;15;146;1041;94;185;132;630;70;13
156491;T001038;50 - 55 jaar;GM0689;2020JJ00;;;;;;;;;;
156512;T001038;50 - 55 jaar;GM0784;2020JJ00;1972;12;244;1544;124;312;165;943;162;10
156533;T001038;50 - 55 jaar;GM0511;2020JJ00;;;;;;;;;;
156554;T001038;50 - 55 jaar;GM1924;2020JJ00;3841;42;458;3118;211;782;174;1951;200;23
156575;T001038;50 - 55 jaar;GM0664;2020JJ00;2909;35;501;2135;216;498;193;1228;223;15
156596;T001038;50 - 55 jaar;GM0785;2020JJ00;1699;22;186;1376;98;250;175;853;108;7
156617;T001038;50 - 55 jaar;GM1942;2020JJ00;4650;51;690;3459;248;487;522;2202;423;27
156638;T001038;50 - 55 jaar;GM0156;2020JJ00;;;;;;;;;;
156659;T001038;50 - 55 jaar;GM0512;2020JJ00;2913;26;496;2143;164;391;247;1341;227;21
156680;T001038;50 - 55 jaar;GM0239;2020JJ00;;;;;;;;;;
156701;T001038;50 - 55 jaar;GM0513;2020JJ00;5229;57;942;3746;323;683;402;2338;449;35
156722;T001038;50 - 55 jaar;GM0693;2020JJ00;;;;;;;;;;
156743;T001038;50 - 55 jaar;GM0365;2020JJ00;;;;;;;;;;
156764;T001038;50 - 55 jaar;GM0157;2020JJ00;;;;;;;;;;
156785;T001038;50 - 55 jaar;GM0786;2020JJ00;930;9;121;736;73;149;58;456;59;5
156806;T001038;50 - 55 jaar;GM0390;2020JJ00;;;;;;;;;;
156827;T001038;50 - 55 jaar;GM0517;2020JJ00;;;;;;;;;;
156848;T001038;50 - 55 jaar;GM0518;2020JJ00;37625;397;9274;23522;2888;4293;3108;13233;3840;592
156869;T001038;50 - 55 jaar;GM0519;2020JJ00;;;;;;;;;;
156890;T001038;50 - 55 jaar;GM0240;2020JJ00;;;;;;;;;;
156911;T001038;50 - 55 jaar;GM0241;2020JJ00;;;;;;;;;;
156932;T001038;50 - 55 jaar;GM0014;2020JJ00;12958;105;3628;7799;1066;1550;1377;3806;1317;109
156953;T001038;50 - 55 jaar;GM0015;2020JJ00;;;;;;;;;;
156974;T001038;50 - 55 jaar;GM0912;2020JJ00;;;;;;;;;;
156995;T001038;50 - 55 jaar;GM1729;2020JJ00;1100;26;139;872;86;211;68;507;54;9
157016;T001038;50 - 55 jaar;GM0158;2020JJ00;2013;36;206;1644;106;244;154;1140;109;18
157037;T001038;50 - 55 jaar;GM0788;2020JJ00;1263;7;124;1054;74;195;95;690;69;9
157058;T001038;50 - 55 jaar;GM0392;2020JJ00;11416;127;2468;7550;919;1207;1254;4170;1156;115
157079;T001038;50 - 55 jaar;GM0393;2020JJ00;;;;;;;;;;
157100;T001038;50 - 55 jaar;GM0394;2020JJ00;13014;103;1564;10089;734;1527;1263;6565;1137;121
157121;T001038;50 - 55 jaar;GM0914;2020JJ00;;;;;;;;;;
157142;T001038;50 - 55 jaar;GM1655;2020JJ00;2413;30;246;1962;153;454;183;1172;153;22
157163;T001038;50 - 55 jaar;GM0159;2020JJ00;;;;;;;;;;
157184;T001038;50 - 55 jaar;GM0160;2020JJ00;4556;65;476;3717;233;614;285;2585;253;45
157205;T001038;50 - 55 jaar;GM0243;2020JJ00;3411;30;481;2586;191;511;218;1666;263;51
157226;T001038;50 - 55 jaar;GM0523;2020JJ00;1243;12;108;1059;36;172;46;805;57;7
157247;T001038;50 - 55 jaar;GM0017;2020JJ00;;;;;;;;;;
157268;T001038;50 - 55 jaar;GM0395;2020JJ00;;;;;;;;;;
157289;T001038;50 - 55 jaar;GM0072;2020JJ00;1200;18;233;836;92;177;94;473;105;8
157310;T001038;50 - 55 jaar;GM0318;2020JJ00;;;;;;;;;;
157331;T001038;50 - 55 jaar;GM0161;2020JJ00;;;;;;;;;;
157352;T001038;50 - 55 jaar;GM0244;2020JJ00;913;5;93;746;36;139;82;489;59;10
157373;T001038;50 - 55 jaar;GM1937;2020JJ00;;;;;;;;;;
157394;T001038;50 - 55 jaar;GM0396;2020JJ00;3047;24;460;2229;180;385;278;1386;303;31
157415;T001038;50 - 55 jaar;GM0397;2020JJ00;1935;19;244;1498;105;170;234;989;167;7
157436;T001038;50 - 55 jaar;GM0246;2020JJ00;1500;22;155;1257;102;291;65;799;56;10
157457;T001038;50 - 55 jaar;GM0074;2020JJ00;3928;45;621;2887;238;599;374;1676;332;43
157478;T001038;50 - 55 jaar;GM0398;2020JJ00;4143;35;540;3148;226;542;363;2017;385;35
157499;T001038;50 - 55 jaar;GM0526;2020JJ00;;;;;;;;;;
157520;T001038;50 - 55 jaar;GM0917;2020JJ00;6576;108;1684;4143;520;1147;327;2149;592;49
157541;T001038;50 - 55 jaar;GM1658;2020JJ00;1260;28;129;1013;99;153;65;696;79;11
157562;T001038;50 - 55 jaar;GM0399;2020JJ00;1930;17;255;1504;106;236;210;952;146;8
157583;T001038;50 - 55 jaar;GM0162;2020JJ00;;;;;;;;;;
157604;T001038;50 - 55 jaar;GM0918;2020JJ00;;;;;;;;;;
157625;T001038;50 - 55 jaar;GM0400;2020JJ00;4083;39;838;2813;255;814;232;1512;369;24
157646;T001038;50 - 55 jaar;GM0163;2020JJ00;2604;48;244;2142;126;314;148;1554;146;24
157667;T001038;50 - 55 jaar;GM0530;2020JJ00;2949;30;401;2232;188;574;191;1279;263;23
157688;T001038;50 - 55 jaar;GM0794;2020JJ00;7489;71;1158;5575;494;1096;588;3397;606;79
157709;T001038;50 - 55 jaar;GM0531;2020JJ00;2096;19;199;1710;92;304;143;1171;153;15
157730;T001038;50 - 55 jaar;GM0248;2020JJ00;;;;;;;;;;
157751;T001038;50 - 55 jaar;GM0164;2020JJ00;6110;54;1081;4417;322;811;452;2832;522;36
157772;T001038;50 - 55 jaar;GM0796;2020JJ00;11416;125;2009;8161;791;1679;916;4775;1020;101
157793;T001038;50 - 55 jaar;GM0251;2020JJ00;;;;;;;;;;
157814;T001038;50 - 55 jaar;GM0252;2020JJ00;1388;18;158;1108;84;168;124;732;97;7
157835;T001038;50 - 55 jaar;GM0797;2020JJ00;3505;39;381;2845;219;531;286;1809;212;28
157856;T001038;50 - 55 jaar;GM0920;2020JJ00;;;;;;;;;;
157877;T001038;50 - 55 jaar;GM0534;2020JJ00;1657;16;249;1250;120;234;154;742;132;10
157898;T001038;50 - 55 jaar;GM0798;2020JJ00;1306;12;112;1118;78;177;107;756;59;5
157919;T001038;50 - 55 jaar;GM0402;2020JJ00;6639;65;1305;4608;492;731;656;2729;603;58
157940;T001038;50 - 55 jaar;GM1963;2020JJ00;6862;74;787;5484;470;1204;458;3352;473;44
157961;T001038;50 - 55 jaar;GM1735;2020JJ00;2823;39;309;2304;195;337;193;1579;159;12
157982;T001038;50 - 55 jaar;GM1966;2020JJ00;3638;49;532;2748;251;646;283;1568;282;27
158003;T001038;50 - 55 jaar;GM1911;2020JJ00;3850;28;476;3052;255;555;330;1912;267;27
158024;T001038;50 - 55 jaar;GM0165;2020JJ00;;;;;;;;;;
158045;T001038;50 - 55 jaar;GM0675;2020JJ00;;;;;;;;;;
158066;T001038;50 - 55 jaar;GM0118;2020JJ00;3836;47;573;2918;242;602;242;1832;270;28
158087;T001038;50 - 55 jaar;GM0018;2020JJ00;;;;;;;;;;
158108;T001038;50 - 55 jaar;GM0405;2020JJ00;5284;38;897;3725;315;643;535;2232;563;61
158129;T001038;50 - 55 jaar;GM0923;2020JJ00;;;;;;;;;;
158150;T001038;50 - 55 jaar;GM1507;2020JJ00;3356;45;370;2716;220;432;285;1779;194;31
158171;T001038;50 - 55 jaar;GM0321;2020JJ00;3789;13;386;3068;196;485;395;1992;295;27
158192;T001038;50 - 55 jaar;GM0255;2020JJ00;;;;;;;;;;
158213;T001038;50 - 55 jaar;GM0406;2020JJ00;3129;33;439;2374;176;443;266;1489;258;25
158234;T001038;50 - 55 jaar;GM0677;2020JJ00;2285;31;303;1810;175;484;153;998;132;9
158255;T001038;50 - 55 jaar;GM0256;2020JJ00;;;;;;;;;;
158276;T001038;50 - 55 jaar;GM0925;2020JJ00;;;;;;;;;;
158297;T001038;50 - 55 jaar;GM0195;2020JJ00;;;;;;;;;;
158318;T001038;50 - 55 jaar;GM0191;2020JJ00;;;;;;;;;;
158339;T001038;50 - 55 jaar;GM0353;2020JJ00;2862;16;366;2187;150;362;268;1407;273;20
158360;T001038;50 - 55 jaar;GM0645;2020JJ00;;;;;;;;;;
158381;T001038;50 - 55 jaar;GM1884;2020JJ00;2142;23;238;1724;139;272;214;1099;146;11
158402;T001038;50 - 55 jaar;GM0166;2020JJ00;3720;43;493;2932;161;593;171;2007;221;31
158423;T001038;50 - 55 jaar;GM0678;2020JJ00;971;3;114;784;58;164;56;506;60;10
158444;T001038;50 - 55 jaar;GM0537;2020JJ00;4626;48;545;3699;196;671;177;2655;300;34
158465;T001038;50 - 55 jaar;GM0928;2020JJ00;3596;83;752;2470;295;828;178;1169;268;23
158486;T001038;50 - 55 jaar;GM0929;2020JJ00;;;;;;;;;;
158507;T001038;50 - 55 jaar;GM0258;2020JJ00;;;;;;;;;;
158528;T001038;50 - 55 jaar;GM1598;2020JJ00;1793;12;190;1459;100;236;205;918;120;12
158549;T001038;50 - 55 jaar;GM0079;2020JJ00;;;;;;;;;;
158570;T001038;50 - 55 jaar;GM0588;2020JJ00;;;;;;;;;;
158591;T001038;50 - 55 jaar;GM0542;2020JJ00;2021;27;246;1544;91;250;126;1077;184;20
158612;T001038;50 - 55 jaar;GM1931;2020JJ00;4264;47;482;3432;221;644;265;2302;265;38
158633;T001038;50 - 55 jaar;GM1659;2020JJ00;1787;26;184;1465;101;226;134;1004;101;11
158654;T001038;50 - 55 jaar;GM1685;2020JJ00;1188;30;110;978;65;152;123;638;62;8
158675;T001038;50 - 55 jaar;GM0882;2020JJ00;2924;40;425;2202;213;614;189;1186;234;23
158696;T001038;50 - 55 jaar;GM0415;2020JJ00;915;12;98;716;56;106;117;437;83;6
158717;T001038;50 - 55 jaar;GM0416;2020JJ00;2189;21;234;1746;137;277;204;1128;171;17
158738;T001038;50 - 55 jaar;GM1621;2020JJ00;4925;36;413;4079;258;649;458;2714;365;32
158759;T001038;50 - 55 jaar;GM0417;2020JJ00;876;16;118;652;57;116;110;369;82;8
158780;T001038;50 - 55 jaar;GM0022;2020JJ00;;;;;;;;;;
158801;T001038;50 - 55 jaar;GM0545;2020JJ00;;;;;;;;;;
158822;T001038;50 - 55 jaar;GM0326;2020JJ00;;;;;;;;;;
158843;T001038;50 - 55 jaar;GM0080;2020JJ00;8444;70;1904;5664;638;1181;785;3060;754;52
158864;T001038;50 - 55 jaar;GM0081;2020JJ00;;;;;;;;;;
158885;T001038;50 - 55 jaar;GM0546;2020JJ00;7814;70;1764;5268;592;964;725;2987;664;48
158906;T001038;50 - 55 jaar;GM0547;2020JJ00;2095;16;268;1635;96;322;201;1016;171;5
158927;T001038;50 - 55 jaar;GM0548;2020JJ00;;;;;;;;;;
158948;T001038;50 - 55 jaar;GM1916;2020JJ00;5188;64;1066;3531;334;685;437;2075;490;37
158969;T001038;50 - 55 jaar;GM0995;2020JJ00;5548;55;897;4018;365;859;501;2293;499;79
158990;T001038;50 - 55 jaar;GM0082;2020JJ00;;;;;;;;;;
159011;T001038;50 - 55 jaar;GM1640;2020JJ00;2873;44;343;2295;234;428;218;1415;177;14
159032;T001038;50 - 55 jaar;GM0327;2020JJ00;2345;19;261;1850;133;309;210;1198;210;5
159053;T001038;50 - 55 jaar;GM0260;2020JJ00;;;;;;;;;;
159074;T001038;50 - 55 jaar;GM1673;2020JJ00;;;;;;;;;;
159095;T001038;50 - 55 jaar;GM0552;2020JJ00;;;;;;;;;;
159116;T001038;50 - 55 jaar;GM0694;2020JJ00;;;;;;;;;;
159137;T001038;50 - 55 jaar;GM0418;2020JJ00;;;;;;;;;;
159158;T001038;50 - 55 jaar;GM0733;2020JJ00;;;;;;;;;;
159179;T001038;50 - 55 jaar;GM1705;2020JJ00;3630;37;399;2903;231;483;344;1845;262;29
159200;T001038;50 - 55 jaar;GM0553;2020JJ00;1743;14;218;1351;116;226;135;874;146;14
159221;T001038;50 - 55 jaar;GM0808;2020JJ00;;;;;;;;;;
159242;T001038;50 - 55 jaar;GM0140;2020JJ00;;;;;;;;;;
159263;T001038;50 - 55 jaar;GM0262;2020JJ00;2715;40;309;2190;212;469;257;1252;151;25
159284;T001038;50 - 55 jaar;GM0329;2020JJ00;;;;;;;;;;
159305;T001038;50 - 55 jaar;GM0809;2020JJ00;1838;21;205;1485;123;282;166;914;109;18
159326;T001038;50 - 55 jaar;GM0330;2020JJ00;;;;;;;;;;
159347;T001038;50 - 55 jaar;GM0331;2020JJ00;1204;13;119;998;74;138;82;704;71;3
159368;T001038;50 - 55 jaar;GM0024;2020JJ00;749;12;122;571;75;149;72;275;41;3
159389;T001038;50 - 55 jaar;GM0168;2020JJ00;1685;23;172;1368;101;242;112;913;111;11
159410;T001038;50 - 55 jaar;GM0332;2020JJ00;;;;;;;;;;
159431;T001038;50 - 55 jaar;GM0333;2020JJ00;;;;;;;;;;
159452;T001038;50 - 55 jaar;GM0334;2020JJ00;;;;;;;;;;
159473;T001038;50 - 55 jaar;GM0933;2020JJ00;;;;;;;;;;
159494;T001038;50 - 55 jaar;GM0934;2020JJ00;;;;;;;;;;
159515;T001038;50 - 55 jaar;GM1671;2020JJ00;;;;;;;;;;
159536;T001038;50 - 55 jaar;GM0263;2020JJ00;2059;36;250;1626;153;287;148;1038;128;19
159557;T001038;50 - 55 jaar;GM1641;2020JJ00;1886;38;213;1514;151;314;149;900;108;13
159578;T001038;50 - 55 jaar;GM0555;2020JJ00;;;;;;;;;;
159599;T001038;50 - 55 jaar;GM0556;2020JJ00;2299;21;371;1700;152;346;133;1069;188;19
159620;T001038;50 - 55 jaar;GM0935;2020JJ00;7597;141;1618;5130;580;1289;506;2755;651;57
159641;T001038;50 - 55 jaar;GM0936;2020JJ00;;;;;;;;;;
159662;T001038;50 - 55 jaar;GM0169;2020JJ00;;;;;;;;;;
159683;T001038;50 - 55 jaar;GM1663;2020JJ00;;;;;;;;;;
159704;T001038;50 - 55 jaar;GM0025;2020JJ00;;;;;;;;;;
159725;T001038;50 - 55 jaar;GM0420;2020JJ00;3451;22;449;2719;207;484;350;1678;218;43
159746;T001038;50 - 55 jaar;GM0993;2020JJ00;;;;;;;;;;
159767;T001038;50 - 55 jaar;GM0938;2020JJ00;1537;24;160;1235;90;291;136;718;109;9
159788;T001038;50 - 55 jaar;GM1948;2020JJ00;6273;81;745;4964;374;867;460;3263;434;49
159809;T001038;50 - 55 jaar;GM0941;2020JJ00;;;;;;;;;;
159830;T001038;50 - 55 jaar;GM0083;2020JJ00;;;;;;;;;;
159851;T001038;50 - 55 jaar;GM1908;2020JJ00;;;;;;;;;;
159872;T001038;50 - 55 jaar;GM1987;2020JJ00;;;;;;;;;;
159893;T001038;50 - 55 jaar;GM0119;2020JJ00;2507;16;412;1840;158;412;174;1096;225;14
159914;T001038;50 - 55 jaar;GM0687;2020JJ00;3453;30;673;2458;217;589;238;1414;274;18
159935;T001038;50 - 55 jaar;GM0559;2020JJ00;;;;;;;;;;
159956;T001038;50 - 55 jaar;GM1842;2020JJ00;1597;9;160;1311;74;191;133;913;114;3
159977;T001038;50 - 55 jaar;GM1731;2020JJ00;2668;33;281;2182;169;458;213;1342;152;20
159998;T001038;50 - 55 jaar;GM1952;2020JJ00;4889;61;768;3676;412;915;417;1932;348;36
160019;T001038;50 - 55 jaar;GM0814;2020JJ00;;;;;;;;;;
160040;T001038;50 - 55 jaar;GM0815;2020JJ00;950;14;87;788;75;148;70;495;45;16
160061;T001038;50 - 55 jaar;GM0265;2020JJ00;;;;;;;;;;
160082;T001038;50 - 55 jaar;GM1709;2020JJ00;3141;38;414;2484;208;565;255;1456;185;20
160103;T001038;50 - 55 jaar;GM1978;2020JJ00;3264;33;268;2765;150;444;182;1989;164;34
160124;T001038;50 - 55 jaar;GM1927;2020JJ00;;;;;;;;;;
160145;T001038;50 - 55 jaar;GM0562;2020JJ00;;;;;;;;;;
160166;T001038;50 - 55 jaar;GM1955;2020JJ00;3144;49;335;2550;223;504;275;1548;182;28
160187;T001038;50 - 55 jaar;GM0335;2020JJ00;1105;13;121;889;47;127;99;616;69;13
160208;T001038;50 - 55 jaar;GM0944;2020JJ00;697;5;84;559;67;100;76;316;43;6
160229;T001038;50 - 55 jaar;GM0563;2020JJ00;;;;;;;;;;
160250;T001038;50 - 55 jaar;GM0424;2020JJ00;;;;;;;;;;
160271;T001038;50 - 55 jaar;GM0565;2020JJ00;;;;;;;;;;
160292;T001038;50 - 55 jaar;GM0425;2020JJ00;;;;;;;;;;
160313;T001038;50 - 55 jaar;GM1740;2020JJ00;1706;26;204;1361;85;256;79;941;90;25
160334;T001038;50 - 55 jaar;GM0426;2020JJ00;;;;;;;;;;
160355;T001038;50 - 55 jaar;GM0643;2020JJ00;;;;;;;;;;
160376;T001038;50 - 55 jaar;GM0946;2020JJ00;1400;22;147;1157;93;210;102;752;64;10
160397;T001038;50 - 55 jaar;GM0266;2020JJ00;;;;;;;;;;
160418;T001038;50 - 55 jaar;GM0304;2020JJ00;;;;;;;;;;
160439;T001038;50 - 55 jaar;GM0412;2020JJ00;;;;;;;;;;
160460;T001038;50 - 55 jaar;GM0356;2020JJ00;4472;44;777;3201;247;588;363;2003;412;38
160481;T001038;50 - 55 jaar;GM0567;2020JJ00;;;;;;;;;;
160502;T001038;50 - 55 jaar;GM0569;2020JJ00;2275;33;255;1832;153;267;210;1202;134;21
160523;T001038;50 - 55 jaar;GM0571;2020JJ00;;;;;;;;;;
160544;T001038;50 - 55 jaar;GM0170;2020JJ00;;;;;;;;;;
160565;T001038;50 - 55 jaar;GM0104;2020JJ00;;;;;;;;;;
160586;T001038;50 - 55 jaar;GM0267;2020JJ00;3313;26;351;2702;161;435;224;1882;206;28
160607;T001038;50 - 55 jaar;GM0268;2020JJ00;10939;112;2677;6842;822;1318;1100;3602;1191;117
160628;T001038;50 - 55 jaar;GM1930;2020JJ00;6135;61;921;4570;353;1038;402;2777;525;58
160649;T001038;50 - 55 jaar;GM1970;2020JJ00;3393;60;490;2605;195;546;248;1616;217;21
160670;T001038;50 - 55 jaar;GM1695;2020JJ00;618;8;106;468;69;131;40;228;31;5
